47493
#term	doc freq	idx
1545	1	1660
155	23	1661
155.1	1	1662
155.2	1	1663
155.3	1	1664
155.5	1	1665
155.7	1	1666
155.9	1	1667
156	31	1668
156,000	1	1669
156.25	2	1670
156.4	1	1671
156.5	2	1672
156.6	2	1673
157	10	1674
157,476	1	1675
157,665	1	1676
157.06	1	1677
157.5	1	1678
1575	1	1679
158	8	1680
158,494	1	1681
158.6	1	1682
158.625	1	1683
158.86	1	1684
159	10	1685
159.5	1	1686
159.50	1	1687
159s	3	1688
15p	6	1689
15th	17	1690
16	353	1691
16,000	16	1692
16,176	1	1693
16,268	1	1694
16,307	1	1695
16,400	1	1696
16,628.1	1	1697
16,772	1	1698
16,775	2	1699
16,800	1	1700
16.0	2	1701
16.02	3	1702
16.07	2	1703
16.09	2	1704
16.1	12	1705
16.10	1	1706
16.11	1	1707
16.125	4	1708
16.17	1	1709
16.2	6	1710
16.23	1	1711
16.250	1	1712
16.2p	1	1713
16.3	8	1714
16.30	3	1715
16.39	1	1716
16.4	11	1717
16.40	3	1718
16.45	1	1719
16.5	12	1720
16.52	2	1721
16.55	1	1722
16.57	1	1723
16.59	1	1724
16.5p	2	1725
16.6	10	1726
16.625	2	1727
16.66	1	1728
16.664	2	1729
16.7	13	1730
16.737	1	1731
16.75	2	1732
16.8	12	1733
16.80	1	1734
16.846	1	1735
16.873	1	1736
16.9	6	1737
16.925	1	1738
16.96	1	1739
160	71	1740
160,000	17	1741
160.0	1	1742
160.1	1	1743
160.2	1	1744
160.3	12	1745
160.33	3	1746
160.5	1	1747
1600	6	1748
160p	1	1749
161	7	1750
161,549	1	1751
161.2	2	1752
161.3	1	1753
161.82	2	1754
161.9	1	1755
1610	30	1756
162	13	1757
162.2	2	1758
162.50	1	1759
162.6	1	1760
1620	1	1761
163	13	1762
163.1	1	1763
163.3	4	1764
163.5	2	1765
163.7	1	1766
163.8	1	1767
163.98	1	1768
1630	2	1769
1631	1	1770
164	10	1771
164,000	1	1772
164.1	2	1773
164.50	1	1774
1640.710	1	1775
1644	4	1776
165	19	1777
165,000	1	1778
165.10	1	1779
165.3	2	1780
165.4	2	1781
165.5	2	1782
165.7	1	1783
1655	1	1784
166	6	1785
166,268	1	1786
166.3	1	1787
166.4	2	1788
166.7	3	1789
166.80	1	1790
167	14	1791
167.4	1	1792
167.5	3	1793
167.7	3	1794
167.8	1	1795
168	35	1796
168,750	1	1797
168.2	2	1798
168.3	1	1799
168.8	2	1800
1689	1	1801
169	5	1802
169,065	1	1803
169,110	1	1804
169,170	1	1805
169.4	3	1806
169.5	1	1807
169.70	1	1808
169.71	2	1809
169.9	2	1810
1694	1	1811
16p	1	1812
16s	1	1813
17	307	1814
17,000	19	1815
17,161	1	1816
17,303	1	1817
17,480.24	1	1818
17,524	2	1819
17,689.36	1	1820
17,864.04	1	1821
17,992	1	1822
17.0	2	1823
17.017	1	1824
17.04	2	1825
17.040	1	1826
17.057	1	1827
17.08	1	1828
17.09	3	1829
17.090	1	1830
17.0p	2	1831
17.1	6	1832
17.10	2	1833
17.14	2	1834
17.15	2	1835
17.17	1	1836
17.2	7	1837
17.20	2	1838
17.25	7	1839
17.29	1	1840
17.3	8	1841
17.30	1	1842
17.31	2	1843
17.325	1	1844
17.35	1	1845
17.375	2	1846
17.38	1	1847
17.4	11	1848
17.439	1	1849
17.45	1	1850
17.47	1	1851
17.48	1	1852
17.49	1	1853
17.5	20	1854
17.50	4	1855
17.55	1	1856
17.559	1	1857
17.56	2	1858
17.5625	1	1859
17.568	1	1860
17.57	1	1861
17.59	2	1862
17.591	1	1863
17.5p	1	1864
17.6	16	1865
17.60	1	1866
17.600	1	1867
17.606	2	1868
17.61	2	1869
17.625	3	1870
17.638	1	1871
17.7	6	1872
17.70	1	1873
17.739	1	1874
17.75	5	1875
17.757	2	1876
17.76	1	1877
17.79	1	1878
17.8	6	1879
17.81	2	1880
17.85	1	1881
17.87	1	1882
17.875	1	1883
17.9	4	1884
17.95	5	1885
17.996	1	1886
170	47	1887
170,000	6	1888
170.2	1	1889
170.9	2	1890
1700	9	1891
1702065184	1	1892
1703	1	1893
171	252	1894
171,000	3	1895
171,104	1	1896
171,495	1	1897
171.5	2	1898
171.50	1	1899
1712	17	1900
1713	8	1901
171p	1	1902
172	7	1903
172.95	1	1904
173	4	1905
173,000	1	1906
173.4	1	1907
173.7	1	1908
173.9	1	1909
1736	32	1910
174	5	1911
174,927	1	1912
174.1	1	1913
174.3	1	1914
174.4	1	1915
174.6	1	1916
1743	2	1917
1745	1	1918
174p	1	1919
175	36	1920
175,000	10	1921
175,606	1	1922
175.22	1	1923
176	7	1924
176,000	1	1925
176,184	2	1926
176,339	1	1927
176.5	2	1928
177	4	1929
177,000	1	1930
177,073	1	1931
177,500	1	1932
177,707	1	1933
177,803	1	1934
177.5	3	1935
178	5	1936
178.3	3	1937
179	7	1938
179,150	1	1939
179,628	1	1940
179.19	1	1941
179.80	1	1942
1796	1	1943
17p	3	1944
17th	7	1945
18	386	1946
18,000	15	1947
18,493.71	1	1948
18,500	2	1949
18,633.16	1	1950
18,640	1	1951
18,700	1	1952
18,709	1	1953
18,800	1	1954
18,858	1	1955
18,958	5	1956
18.0	1	1957
18.01	1	1958
18.04	2	1959
18.06	1	1960
18.1	5	1961
18.11	1	1962
18.125	2	1963
18.16	1	1964
18.18	1	1965
18.2	3	1966
18.21	4	1967
18.25	2	1968
18.26	1	1969
18.3	7	1970
18.32	1	1971
18.4	8	1972
18.40	1	1973
18.49	1	1974
18.5	27	1975
18.50	5	1976
18.55	2	1977
18.5p	1	1978
18.6	8	1979
18.625	3	1980
18.7	4	1981
18.70	2	1982
18.72	2	1983
18.74	1	1984
18.740	1	1985
18.75	2	1986
18.79	1	1987
18.80	1	1988
18.86	1	1989
18.875	1	1990
18.9	8	1991
18.90	2	1992
18.96	2	1993
180	69	1994
180,000	32	1995
180,100	4	1996
180.1	1	1997
180.70	1	1998
180.9	1	1999
1800	103	2000
1800s	2	2001
180s	1	2002
181	5	2003
181.2	1	2004
181.3	3	2005
181.4	1	2006
181.5	3	2007
1812	12	2008
1813	2	2009
182	2	2010
182,000	3	2011
182.1	1	2012
1826	1	2013
183	8	2014
183,000	3	2015
183.0	1	2016
183.2	1	2017
183.6	2	2018
183.7	1	2019
1830	3	2020
1837	3	2021
1839	1	2022
184	1	2023
184,000	2	2024
184.2	1	2025
184.5p	1	2026
184.8	1	2027
1840	1	2028
1841	1	2029
1842	1	2030
1847	2	2031
185	12	2032
185,000	2	2033
185,800	1	2034
185.57	3	2035
1850s	2	2036
1851	1	2037
1858	3	2038
186	10	2039
186,000	1	2040
186,306	2	2041
186.2	1	2042
186.45	1	2043
186.8	1	2044
1869	1	2045
187	5	2046
187,144	1	2047
187,777	1	2048
187.4	1	2049
187.42	1	2050
187.5	2	2051
188	5	2052
188,000	1	2053
188,626	2	2054
188.21	1	2055
188.4	4	2056
188p	2	2057
189	2	2058
189.2	5	2059
189.6	1	2060
189.74	2	2061
189.9	2	2062
1890s	1	2063
1895	3	2064
1897	1	2065
1898	1	2066
18a	3	2067
18b	3	2068
18e	2	2069
18p	2	2070
18th	2	2071
19	231	2072
19,000	17	2073
19,021.56	1	2074
19,034.54	1	2075
19,051.71	1	2076
19,165	1	2077
19,200	2	2078
19,254.36	1	2079
19,300	1	2080
19,550	1	2081
19,931	1	2082
19,958	1	2083
19,995	1	2084
19.0	2	2085
19.00	1	2086
19.05	1	2087
19.06	1	2088
19.1	5	2089
19.125	2	2090
19.2	14	2091
19.25	5	2092
19.26	1	2093
19.3	5	2094
19.36	1	2095
19.375	2	2096
19.38	1	2097
19.4	5	2098
19.45	1	2099
19.5	10	2100
19.50	5	2101
19.52	1	2102
19.5p	2	2103
19.6	4	2104
19.62	2	2105
19.621	1	2106
19.7	4	2107
19.75	2	2108
19.8	1	2109
19.80	4	2110
19.85	6	2111
19.85p	3	2112
19.9	20	2113
19.95	26	2114
190	23	2115
190,000	7	2116
190.21	1	2117
1900	10	2118
1900s	3	2119
1902	1	2120
1903	1	2121
1904	2	2122
1905	3	2123
1909	1	2124
191	3	2125
191,000	1	2126
191,526	3	2127
191.21	1	2128
1911	11	2129
1912	1	2130
1913	1	2131
1915	2	2132
1916	2	2133
1917	1	2134
1918	1	2135
1919	5	2136
192	3	2137
192.3	1	2138
1920s	3	2139
1921	1	2140
1922	1	2141
1923	2	2142
1924	2	2143
1925	4	2144
1926	1	2145
1928	1	2146
1929	6	2147
192p	2	2148
193	9	2149
193.4	1	2150
193.5	2	2151
193.87	1	2152
1930	1	2153
1930s	7	2154
1931	3	2155
1932	1	2156
1933	11	2157
1934	5	2158
1935	4	2159
1936	9	2160
1937	10	2161
1938	20	2162
1939	3	2163
194	8	2164
194,973	1	2165
194.1	2	2166
194.5	4	2167
1940	1	2168
1940s	7	2169
1941	2	2170
1944	6	2171
1945	22	2172
1946	3	2173
1947	4	2174
1948	7	2175
1949	106	2176
195	15	2177
195,000	2	2178
195.1	1	2179
195.2	6	2180
195.4	1	2181
1950	27	2182
1950s	22	2183
1952	2	2184
1953	17	2185
1954	7	2186
1955	3	2187
1956	2	2188
1957	2	2189
1958	2	2190
1959	25	2191
195p	1	2192
196	9	2193
196.2	1	2194
196.6	1	2195
196.742	1	2196
1960	10	2197
1960s	47	2198
1961	4	2199
1962	2	2200
1964	18	2201
1965	9	2202
1966	42	2203
1967	6	2204
1968	13	2205
1969	6	2206
197	5	2207
197,000	1	2208
197.3	1	2209
197.9	1	2210
197.97	1	2211
1970	10	2212
1970s	62	2213
1971	15	2214
1972	16	2215
1973	10	2216
1974	15	2217
1975	8	2218
1976	33	2219
1977	13	2220
1978	21	2221
1979	42	2222
198	11	2223
198.2	1	2224
198.4	2	2225
198.79	2	2226
198.8	2	2227
1980	24	2228
1980s	197	2229
1981	18	2230
1982	35	2231
1983	17	2232
1984	88	2233
1985	39	2234
1986	42	2235
1987	60	2236
1988	65	2237
1989	246	2238
19890	1	2239
198nd	1	2240
198p	1	2241
199	12	2242
1990	147	2243
1990s	114	2244
1991	146	2245
1992	184	2246
1993	280	2247
1994	486	2248
1995	1300	2249
1996	1533	2250
1997	1335	2251
1998	487	2252
1999	169	2253
19p	1	2254
19th	18	2255
1a	4	2256
1p	4	2257
1st	3	2258
2	851	2259
2,000	87	2260
2,008.03	1	2261
2,010	1	2262
2,016	1	2263
2,021	1	2264
2,025,450	1	2265
2,027	2	2266
2,028.71	1	2267
2,050	1	2268
2,052	1	2269
2,060,000	1	2270
2,068.48	1	2271
2,085,000	1	2272
2,100	14	2273
2,120	1	2274
2,122,49	1	2275
2,122.49	1	2276
2,125	2	2277
2,126	2	2278
2,127.11	1	2279
2,129	1	2280
2,143	2	2281
2,148	1	2282
2,150	1	2283
2,160	1	2284
2,162	1	2285
2,164,343	1	2286
2,167	1	2287
2,167.83	1	2288
2,170	2	2289
2,190	1	2290
2,195	2	2291
2,199	1	2292
2,200	17	2293
2,202	1	2294
2,208,057	5	2295
2,214,289	1	2296
2,214.39	1	2297
2,218	1	2298
2,220	1	2299
2,221	1	2300
2,226.60	1	2301
2,229.79	1	2302
2,232	2	2303
2,239	1	2304
2,241.28	1	2305
2,242	1	2306
2,245	1	2307
2,247	1	2308
2,250	7	2309
2,252.46	1	2310
2,266	2	2311
2,266.74	1	2312
2,270	1	2313
2,271,022	1	2314
2,285.52	1	2315
2,290	1	2316
2,300	9	2317
2,301.53	1	2318
2,310	1	2319
2,310.18	1	2320
2,313	1	2321
2,315	1	2322
2,320	1	2323
2,323.18	1	2324
2,327	2	2325
2,330	1	2326
2,332	1	2327
2,338	1	2328
2,350	1	2329
2,355	1	2330
2,356	1	2331
2,360	1	2332
2,366	2	2333
2,367	1	2334
2,370	2	2335
2,372	1	2336
2,375	2	2337
2,380	2	2338
2,385	1	2339
2,386.4	1	2340
2,390	1	2341
2,392	1	2342
2,398	1	2343
2,400	17	2344
2,403	1	2345
2,409	1	2346
2,415	1	2347
2,419	1	2348
2,430	2	2349
2,438.5	1	2350
2,439	1	2351
2,445	1	2352
2,450	2	2353
2,450,826	2	2354
2,465	1	2355
2,470.50	1	2356
2,473.5	2	2357
2,475.3	1	2358
2,480	1	2359
2,493,754	1	2360
2,496	2	2361
2,500	41	2362
2,507	1	2363
2,516.16	1	2364
2,526,198	1	2365
2,535	2	2366
2,550	1	2367
2,560	1	2368
2,580	2	2369
2,582	1	2370
2,598	1	2371
2,600	14	2372
2,611.37	1	2373
2,620	3	2374
2,624	2	2375
2,630	1	2376
2,648	1	2377
2,650	1	2378
2,654,000	1	2379
2,657.19	1	2380
2,661	1	2381
2,673,539	2	2382
2,675	1	2383
2,676	1	2384
2,693	1	2385
2,700	13	2386
2,715	1	2387
2,739	1	2388
2,750	18	2389
2,750,000	1	2390
2,771	1	2391
2,795,000	1	2392
2,800	9	2393
2,817	1	2394
2,831	3	2395
2,840	1	2396
2,850	1	2397
2,851	1	2398
2,866.51	1	2399
2,867	1	2400
2,875	1	2401
2,878	1	2402
2,879	2	2403
2,891	1	2404
2,896	2	2405
2,900	7	2406
2,920	1	2407
2,926	3	2408
2,941.36	1	2409
2,950	1	2410
2,950.68	2	2411
2,958,800	2	2412
2,970	1	2413
2,995	1	2414
2,996	1	2415
2,999	1	2416
2.0	47	2417
2.00	20	2418
2.02	8	2419
2.021	1	2420
2.024	1	2421
2.025	5	2422
2.03	6	2423
2.036	2	2424
2.04	12	2425
2.05	15	2426
2.054	1	2427
2.06	3	2428
2.07	14	2429
2.075	1	2430
2.08	11	2431
2.09	6	2432
2.0p	1	2433
2.1	62	2434
2.10	12	2435
2.102	1	2436
2.103	1	2437
2.11	5	2438
2.12	6	2439
2.125	7	2440
2.13	7	2441
2.130	1	2442
2.134	3	2443
2.15	32	2444
2.16	1	2445
2.166	1	2446
2.17	12	2447
2.175	1	2448
2.18	3	2449
2.19	9	2450
2.2	56	2451
2.20	8	2452
2.21	8	2453
2.22	2	2454
2.23	4	2455
2.24	3	2456
2.25	28	2457
2.26	4	2458
2.266	2	2459
2.27	6	2460
2.271	1	2461
2.276	1	2462
2.28	2	2463
2.29	2	2464
2.293	1	2465
2.3	75	2466
2.30	15	2467
2.31	3	2468
2.315	2	2469
2.319	2	2470
2.32	15	2471
2.33	4	2472
2.34	10	2473
2.35	11	2474
2.36	10	2475
2.36p	1	2476
2.37	3	2477
2.375	15	2478
2.38	4	2479
2.39	2	2480
2.4	70	2481
2.40	6	2482
2.41	1	2483
2.42	2	2484
2.43	7	2485
2.44	6	2486
2.45	19	2487
2.456	1	2488
2.46	4	2489
2.47	8	2490
2.478	1	2491
2.48	9	2492
2.49	2	2493
2.495	3	2494
2.5	181	2495
2.50	34	2496
2.505	7	2497
2.51	1	2498
2.512	2	2499
2.52	6	2500
2.523	1	2501
2.525	2	2502
2.53	3	2503
2.54	2	2504
2.55	5	2505
2.56	4	2506
2.57	4	2507
2.59	5	2508
2.5p	3	2509
2.6	42	2510
2.60	14	2511
2.61	4	2512
2.62	1	2513
2.625	10	2514
2.63	2	2515
2.631	2	2516
2.64	2	2517
2.64p	1	2518
2.65	14	2519
2.66	5	2520
2.67	10	2521
2.675	3	2522
2.68	5	2523
2.69	6	2524
2.7	41	2525
2.70	10	2526
2.71	5	2527
2.72	3	2528
2.73	1	2529
2.74	5	2530
2.75	17	2531
2.75p	1	2532
2.76	4	2533
2.78	1	2534
2.79	3	2535
2.8	63	2536
2.80	5	2537
2.82	2	2538
2.825	3	2539
2.83	2	2540
2.84	1	2541
2.85	3	2542
2.86	3	2543
2.87	12	2544
2.875	4	2545
2.88	2	2546
2.89	2	2547
2.9	47	2548
2.90	5	2549
2.91	3	2550
2.92	1	2551
2.925	1	2552
2.93	3	2553
2.94	5	2554
2.940	1	2555
2.95	3	2556
2.96	4	2557
2.964	4	2558
2.97	7	2559
2.98	8	2560
2.99	1	2561
20	1020	2562
20,000	69	2563
20,014	1	2564
20,374	1	2565
20,400	1	2566
20,500	3	2567
20,681.67	1	2568
20,760.3	9	2569
20,903	1	2570
20,985	1	2571
20.0	1	2572
20.00	3	2573
20.05	2	2574
20.07	4	2575
20.1	14	2576
20.10	4	2577
20.11	1	2578
20.125	2	2579
20.15	4	2580
20.16	1	2581
20.2	6	2582
20.20	2	2583
20.26	1	2584
20.27	3	2585
20.3	5	2586
20.30	1	2587
20.31	1	2588
20.32	1	2589
20.35	2	2590
20.36	1	2591
20.4	3	2592
20.45	2	2593
20.468	1	2594
20.47	4	2595
20.5	13	2596
20.50	9	2597
20.6	1	2598
20.62	1	2599
20.65	4	2600
20.69	1	2601
20.7	10	2602
20.70	1	2603
20.73	2	2604
20.75	3	2605
20.76	1	2606
20.8	6	2607
20.80	1	2608
20.85	1	2609
20.86	1	2610
20.9	3	2611
20.90	2	2612
20.92	1	2613
20.938	1	2614
20.95	1	2615
200	339	2616
200,00	1	2617
200,000	94	2618
200.2	1	2619
200.32	1	2620
2000	255	2621
20002	1	2622
2000s	2	2623
2001	56	2624
2002	31	2625
2003	25	2626
2004	8	2627
2005	24	2628
2006	5	2629
2007	2	2630
2008	3	2631
2009	6	2632
200e	2	2633
200f	1	2634
200s	5	2635
201	14	2636
201,500	1	2637
201.1	1	2638
201.87	1	2639
2010	23	2640
2011	4	2641
2014	3	2642
2015	3	2643
2016	3	2644
2017	3	2645
2018	2	2646
202	38	2647
202.5	1	2648
202.6	1	2649
202.8	1	2650
2020	5	2651
2025	2	2652
2026	1	2653
2029	1	2654
203	8	2655
203,000	1	2656
203.82	1	2657
2030	3	2658
203p	1	2659
204	5	2660
204,600	1	2661
2040	1	2662
2047	1	2663
205	10	2664
205,000	1	2665
205,393	1	2666
205.69	1	2667
2050	2	2668
205p	1	2669
206	30	2670
206,491	1	2671
206,700	1	2672
2063	1	2673
207	7	2674
207,000	1	2675
207,417	1	2676
207.6	2	2677
207p	1	2678
208	5	2679
208,279	1	2680
208.5p	1	2681
208.9	1	2682
209	5	2683
209,000	1	2684
209,750	1	2685
209.5p	1	2686
209.7	1	2687
20mm	1	2688
20p	3	2689
20s	5	2690
20th	20	2691
21	277	2692
21,000	8	2693
21,133.53	1	2694
21,406.85	1	2695
21,500	3	2696
21,980	1	2697
21.0	1	2698
21.00	1	2699
21.05	1	2700
21.08	1	2701
21.09	1	2702
21.1	1	2703
21.11	1	2704
21.13	1	2705
21.15	2	2706
21.19	1	2707
21.2	13	2708
21.21	1	2709
21.245	1	2710
21.25	3	2711
21.27	1	2712
21.3	19	2713
21.37	1	2714
21.375	3	2715
21.4	9	2716
21.42	1	2717
21.426	1	2718
21.48	1	2719
21.5	14	2720
21.50	4	2721
21.59	2	2722
21.5p	2	2723
21.6	11	2724
21.625	1	2725
21.63	1	2726
21.64	1	2727
21.65	2	2728
21.7	12	2729
21.70	1	2730
21.75	1	2731
21.75p	2	2732
21.76	1	2733
21.8	14	2734
21.875	1	2735
21.8mm	1	2736
21.9	2	2737
21.92	2	2738
21.93	1	2739
21.94	2	2740
21.97	1	2741
210	22	2742
210,000	1	2743
210.1	2	2744
2100	1	2745
210p	1	2746
211	12	2747
211.1	2	2748
211.5	1	2749
211.8	1	2750
211p	1	2751
212	92	2752
212.2	1	2753
213	5	2754
213,000	2	2755
213.2	1	2756
213.5	1	2757
2130	1	2758
213p	1	2759
214	5	2760
214,906	1	2761
214.4	1	2762
214.5	1	2763
214.6	1	2764
214.7	1	2765
214.8	5	2766
215	13	2767
215,000	38	2768
215,276	1	2769
215.1	3	2770
215.6	2	2771
215p	2	2772
216	5	2773
216.4	2	2774
216.70	1	2775
217	11	2776
217,000	2	2777
217.7	1	2778
218	12	2779
218.9	1	2780
219	5	2781
219090	1	2782
21p	1	2783
21s	6	2784
21st	39	2785
22	260	2786
22,000	9	2787
22,095	1	2788
22,100	1	2789
22,260	1	2790
22,461	1	2791
22,500	1	2792
22,666	1	2793
22,800	2	2794
22,834.83	1	2795
22,835	1	2796
22,913	3	2797
22.1	11	2798
22.2	7	2799
22.21	1	2800
22.23	2	2801
22.25	2	2802
22.3	10	2803
22.30	1	2804
22.34	1	2805
22.4	2	2806
22.40	3	2807
22.5	9	2808
22.50	7	2809
22.55	1	2810
22.5p	1	2811
22.6	9	2812
22.60	1	2813
22.62	1	2814
22.625	2	2815
22.65	1	2816
22.7	7	2817
22.70	3	2818
22.75	1	2819
22.8	2	2820
22.85	1	2821
22.875	1	2822
22.9	2	2823
22.94	1	2824
22.95	2	2825
220	25	2826
220,000	5	2827
220,710	1	2828
220.10	1	2829
220.2	3	2830
220.90	1	2831
2200	2	2832
221	4	2833
221,500	1	2834
221.0	1	2835
221.2	2	2836
222	7	2837
222,000	2	2838
222,050	1	2839
222.9	1	2840
223	7	2841
223.75	2	2842
2230	1	2843
223p	1	2844
224	7	2845
224.5	1	2846
225	107	2847
225,000	2	2848
226	4	2849
226,777	5	2850
226.1	1	2851
226.34	9	2852
227	2	2853
227.2	2	2854
227p	1	2855
228	3	2856
228,000	1	2857
228.2	1	2858
228.6	1	2859
228.7	3	2860
229	4	2861
229.1	1	2862
22p	1	2863
23	240	2864
23,000	11	2865
23,158	2	2866
23,180	1	2867
23,200	1	2868
23,300	1	2869
23,340	3	2870
23,370	1	2871
23,407	1	2872
23,460	2	2873
23,500	2	2874
23,650	1	2875
23,800	2	2876
23,801	2	2877
23,945	1	2878
23.0	2	2879
23.00	2	2880
23.05	1	2881
23.1	4	2882
23.10	1	2883
23.14	2	2884
23.15	1	2885
23.2	3	2886
23.24	1	2887
23.25	1	2888
23.3	9	2889
23.32	1	2890
23.35	4	2891
23.375	2	2892
23.37p	1	2893
23.4	2	2894
23.5	9	2895
23.50	9	2896
23.52	3	2897
23.55	1	2898
23.59	2	2899
23.5p	1	2900
23.6	1	2901
23.60	2	2902
23.625	1	2903
23.65	1	2904
23.6p	1	2905
23.7	2	2906
23.70	1	2907
23.8	3	2908
23.85	1	2909
23.9	1	2910
23.95	1	2911
23.99	1	2912
230	35	2913
230,000	18	2914
230,111	1	2915
230,753	1	2916
231	10	2917
231.1	1	2918
2315	1	2919
232	5	2920
232.2	2	2921
232.3	4	2922
232.5p	1	2923
232.69	1	2924
233	3	2925
233.4	2	2926
2330	1	2927
234	4	2928
234.1	1	2929
234.9	1	2930
234p	1	2931
235	7	2932
235,000	2	2933
235.10	1	2934
235.30	2	2935
235p	1	2936
236	8	2937
236.2	1	2938
236.30	2	2939
236.5	1	2940
236.7	1	2941
237	5	2942
237.1	1	2943
237.5p	1	2944
238	6	2945
238,285	1	2946
238.10	1	2947
238.7	1	2948
239	3	2949
239,000	3	2950
239.1	1	2951
239.2	1	2952
24	242	2953
24,000	10	2954
24,320	1	2955
24,400	2	2956
24,700	1	2957
24,995	1	2958
24.0	2	2959
24.1	4	2960
24.10	1	2961
24.17	1	2962
24.2	3	2963
24.20	1	2964
24.24	1	2965
24.25	2	2966
24.3	3	2967
24.30	2	2968
24.32	1	2969
24.375	1	2970
24.4	3	2971
24.40	5	2972
24.45	3	2973
24.48	1	2974
24.5	17	2975
24.50	3	2976
24.57	1	2977
24.58	1	2978
24.6	12	2979
24.60	1	2980
24.625	1	2981
24.7	6	2982
24.70	1	2983
24.72	1	2984
24.75	1	2985
24.7p	1	2986
24.8	7	2987
24.81	1	2988
24.83	1	2989
24.9	1	2990
24.90	1	2991
24.95	1	2992
24.995	1	2993
240	36	2994
240,000	4	2995
240.00	1	2996
240.1	2	2997
240.3	2	2998
2400	1	2999
240p	1	3000
241	3	3001
241,000	3	3002
241.4	1	3003
242	5	3004
242.4	1	3005
242.7	1	3006
242.9	1	3007
2423	128	3008
243	4	3009
243.9	1	3010
244	7	3011
244.5	1	3012
244p	1	3013
245	6	3014
245,000	1	3015
245.4	2	3016
246	2	3017
246.2	3	3018
246.20	1	3019
246.4	1	3020
246.5p	1	3021
246p	1	3022
247	2	3023
247.23	1	3024
248	5	3025
248.596	1	3026
249	5	3027
249.7	2	3028
249.82	1	3029
249.9	1	3030
24th	9	3031
25	605	3032
25,000	42	3033
25,250	1	3034
25,570	1	3035
25,944	1	3036
25.05	1	3037
25.06	1	3038
25.1	7	3039
25.125	2	3040
25.15	1	3041
25.2	10	3042
25.25	1	3043
25.26	1	3044
25.28	1	3045
25.3	3	3046
25.30	1	3047
25.375	2	3048
25.4	8	3049
25.48	1	3050
25.5	9	3051
25.50	4	3052
25.53	2	3053
25.5p	1	3054
25.6	2	3055
25.60	1	3056
25.625	1	3057
25.67	1	3058
25.675	1	3059
25.7	1	3060
25.75	3	3061
25.8	1	3062
25.85	1	3063
25.9	4	3064
250	126	3065
250,000	58	3066
250,212	1	3067
250.70	1	3068
251	6	3069
251,000	3	3070
251,621	1	3071
251.8	1	3072
252	6	3073
252.7	1	3074
252.8	2	3075
253	9	3076
253.3	2	3077
253.4	1	3078
253p	1	3079
254	3	3080
254,000	1	3081
254.5	1	3082
2542	1	3083
255	2	3084
255.1	2	3085
255.3	1	3086
255.70	1	3087
256	4	3088
256,744	1	3089
256.96	1	3090
257	5	3091
257.4	1	3092
257.8	1	3093
258	4	3094
258,000	1	3095
259	4	3096
259.5	2	3097
259.87	1	3098
25p	6	3099
25s	1	3100
25th	7	3101
26	183	3102
26,000	18	3103
26,400	1	3104
26.00	1	3105
26.005	1	3106
26.014	1	3107
26.039	1	3108
26.09	1	3109
26.0p	2	3110
26.1	2	3111
26.12	1	3112
26.125	2	3113
26.15	1	3114
26.17	2	3115
26.1p	1	3116
26.2	2	3117
26.24	3	3118
26.25	2	3119
26.28	1	3120
26.3	4	3121
26.36	2	3122
26.375	1	3123
26.3886	1	3124
26.4	10	3125
26.40	3	3126
26.45	1	3127
26.5	7	3128
26.50	1	3129
26.51	2	3130
26.5p	1	3131
26.6	3	3132
26.61	1	3133
26.63	1	3134
26.661	2	3135
26.75	3	3136
26.78	2	3137
26.79	1	3138
26.8	5	3139
26.86	1	3140
26.87	2	3141
26.875	1	3142
26.9	10	3143
26.90	2	3144
26.919	2	3145
26.939	2	3146
26.945	2	3147
26.960	1	3148
26.98	1	3149
260	13	3150
260,000	2	3151
260.1	1	3152
260.5	1	3153
260.50	2	3154
260p	2	3155
261	9	3156
261.5	1	3157
261.6	2	3158
261p	1	3159
262	4	3160
262,000	2	3161
262.0	3	3162
262.5	1	3163
262.60	1	3164
2620	1	3165
263	8	3166
264	8	3167
264,557	1	3168
264,996	1	3169
264.8	2	3170
265	11	3171
266	3	3172
266,149	1	3173
266.43	3	3174
267	4	3175
267.9	2	3176
268	4	3177
268.5	1	3178
269	2	3179
269.9	2	3180
26p	1	3181
26th	4	3182
27	224	3183
27,000	7	3184
27,615	2	3185
27.0	2	3186
27.05	1	3187
27.1	5	3188
27.10	2	3189
27.11	1	3190
27.18	1	3191
27.19	1	3192
27.2	3	3193
27.22	1	3194
27.23	2	3195
27.25	1	3196
27.26	2	3197
27.27	1	3198
27.3	5	3199
27.30	1	3200
27.34	1	3201
27.35	1	3202
27.375	3	3203
27.4	1	3204
27.40	3	3205
27.5	4	3206
27.50	1	3207
27.52	2	3208
27.59	1	3209
27.6	3	3210
27.625	4	3211
27.65	1	3212
27.66	1	3213
27.68	1	3214
27.712	1	3215
27.73	2	3216
27.75	3	3217
27.770	1	3218
27.78	1	3219
27.8	3	3220
27.84	3	3221
27.86	1	3222
27.888	1	3223
27.9	2	3224
27.92	1	3225
27.947	2	3226
270	18	3227
270,000	4	3228
270,100	1	3229
270,257	1	3230
271	3	3231
271.1	2	3232
271.51	1	3233
271.5p	1	3234
272	3	3235
272,000	2	3236
272.4	1	3237
272.7	1	3238
273	8	3239
273.0	1	3240
273.1	1	3241
273.6	2	3242
2730	2	3243
274	6	3244
274.5	1	3245
275	15	3246
275,000	4	3247
275.3	1	3248
275.9	2	3249
2758	1	3250
